Customer ID,Contract Type,Monthly Charges,Total Charges,Tenure,Internet Service,Payment Method,Gender,Senior Citizen,Online Security,Online Backup,Tech Support,Streaming TV,Streaming Movies,Churn
Cust659,One-Year,74.69755572099635,518.0268697783962,12,Fiber optic,Mailed check,Female,Yes,No,No,No,Yes,Yes,No
Cust660,Month-to-Month,73.25762537334825,1524.8751712616263,16,Fiber optic,Mailed check,Male,No,No,No,No,No,Yes,No
Cust661,Two-Year,83.4694771497065,1414.436223607146,14,Fiber optic,Electronic check,Male,No,No,Yes,No,No,No,No
Cust662,One-Year,63.62043117407414,612.3211914683144,61,DSL,Bank transfer,Female,No,Yes,No,No,Yes,No,No
Cust663,Month-to-Month,34.063361040883066,1206.9123415735583,71,DSL,Mailed check,Male,No,No,Yes,No,No,Yes,No
Cust664,Month-to-Month,67.99375903505283,849.107568834597,46,DSL,Credit card,Male,Yes,No,Yes,Yes,Yes,No,No
Cust665,Month-to-Month,46.97286212416342,1079.0461645993178,32,DSL,Mailed check,Female,Yes,Yes,Yes,Yes,No,No,No
Cust666,Month-to-Month,49.42766636500487,1088.2672387040482,15,DSL,Electronic check,Female,No,No,No,No,Yes,Yes,No
Cust667,Month-to-Month,71.72728037510187,929.6776599051034,44,Fiber optic,Bank transfer,Female,No,No,Yes,No,Yes,Yes,No
Cust668,Month-to-Month,84.76566142867271,764.8703003240811,17,None,Electronic check,Male,No,No,No,Yes,No,Yes,Yes
Cust669,Month-to-Month,60.425431534721234,792.8376843051221,41,None,Credit card,Female,No,No,No,Yes,No,Yes,No
Cust670,Month-to-Month,66.17666025197927,725.1424253556272,54,None,Mailed check,Male,No,No,No,Yes,Yes,No,No
Cust671,Two-Year,94.04429889270476,750.4533375308665,44,Fiber optic,Mailed check,Female,No,No,No,No,Yes,Yes,Yes
Cust672,Month-to-Month,64.81506358977137,979.8465129851934,5,Fiber optic,Electronic check,Female,Yes,No,No,No,Yes,No,No
Cust673,One-Year,112.0336622836079,785.2720032667745,27,DSL,Electronic check,Male,No,No,Yes,Yes,Yes,No,No
Cust674,Month-to-Month,71.31019291263088,1204.615619713786,43,Fiber optic,Credit card,Male,No,Yes,No,Yes,No,Yes,No
Cust675,Two-Year,24.784744816883645,1446.1738466007782,31,Fiber optic,Bank transfer,Female,No,No,No,Yes,No,Yes,No
Cust676,Month-to-Month,75.06683242209066,825.9840275889871,17,Fiber optic,Credit card,Female,Yes,Yes,No,No,Yes,No,No
Cust677,Month-to-Month,67.62316769765556,1071.821350160613,54,Fiber optic,Bank transfer,Male,No,Yes,No,Yes,No,No,No
Cust678,Two-Year,85.79505508165491,1149.9055330908802,62,DSL,Mailed check,Female,No,No,No,No,Yes,No,No
Cust679,Two-Year,73.46362702539916,1141.6006812757823,32,DSL,Bank transfer,Male,No,Yes,No,Yes,No,Yes,No
Cust680,Two-Year,57.23088032032452,1022.7865803748263,40,None,Bank transfer,Male,Yes,No,No,Yes,Yes,Yes,Yes
Cust681,Month-to-Month,35.51403527421269,1222.8047255079168,13,DSL,Mailed check,Female,No,Yes,No,No,Yes,Yes,Yes
Cust682,Month-to-Month,55.819534854279496,1144.6746858041972,35,Fiber optic,Mailed check,Male,No,No,No,No,No,No,No
Cust683,One-Year,42.989590915814,628.7012733018107,5,None,Mailed check,Male,No,Yes,Yes,Yes,Yes,Yes,Yes
Cust684,Two-Year,48.389531003905546,1260.746819316782,29,Fiber optic,Credit card,Male,No,Yes,No,No,No,No,Yes
Cust685,One-Year,71.7715680884122,1266.1872511800225,70,Fiber optic,Mailed check,Female,Yes,Yes,No,No,No,Yes,Yes
Cust686,One-Year,93.39809008702812,771.0141687464255,25,DSL,Electronic check,Male,No,No,No,No,Yes,No,No
Cust687,Month-to-Month,67.89343059645962,1011.3813506342806,22,DSL,Mailed check,Female,No,No,No,No,Yes,No,No
Cust688,One-Year,36.08233875929631,1204.9986978433208,66,None,Mailed check,Female,No,Yes,No,No,No,Yes,No
Cust689,Month-to-Month,68.89205336440281,937.2058541261915,45,Fiber optic,Mailed check,Female,No,No,Yes,No,No,No,No
Cust690,Month-to-Month,83.93262973291303,1321.8934143298036,69,Fiber optic,Bank transfer,Male,No,No,No,Yes,Yes,Yes,Yes
Cust691,Month-to-Month,47.804341913612355,1709.161748385808,1,DSL,Credit card,Male,No,No,No,No,Yes,Yes,No
Cust692,One-Year,57.31965666654165,764.2041902095053,44,DSL,Mailed check,Female,Yes,No,Yes,No,No,Yes,No
Cust693,Month-to-Month,60.29376389458394,585.6866190538676,39,None,Credit card,Female,No,No,No,Yes,Yes,Yes,No
Cust694,Month-to-Month,44.3020337383552,1091.1455786814627,54,DSL,Electronic check,Male,No,Yes,No,Yes,Yes,Yes,No
Cust695,One-Year,72.96560867687718,1216.468751537843,29,Fiber optic,Electronic check,Female,No,No,No,Yes,Yes,No,No
Cust696,Month-to-Month,57.58103702784437,930.7400878465693,54,DSL,Mailed check,Female,No,No,Yes,No,No,No,Yes
Cust697,One-Year,68.39064887814055,1435.9781989963103,16,Fiber optic,Electronic check,Male,No,No,No,No,No,Yes,No
Cust698,Month-to-Month,42.250156443958,598.4182600830254,20,None,Credit card,Female,Yes,Yes,No,No,No,No,Yes
Cust699,Month-to-Month,51.25083399353179,1207.8755869094834,46,Fiber optic,Bank transfer,Male,No,Yes,No,Yes,No,No,No
Cust700,One-Year,74.44762715655543,818.241753772332,67,DSL,Mailed check,Male,Yes,No,Yes,No,No,No,No
Cust701,Month-to-Month,52.54333695816466,1515.813371862189,65,Fiber optic,Electronic check,Female,No,No,No,No,Yes,No,No
Cust702,Month-to-Month,94.53927702466811,1597.7546059504355,58,Fiber optic,Credit card,Male,No,No,No,No,No,Yes,Yes
Cust703,Month-to-Month,52.00727628770795,770.0030236649957,53,Fiber optic,Credit card,Male,No,No,No,No,Yes,Yes,Yes
Cust704,Month-to-Month,64.49369451503772,835.132859227426,1,None,Electronic check,Male,No,Yes,No,No,No,No,No
Cust705,Two-Year,78.65181663746179,1257.8763660939405,66,Fiber optic,Credit card,Female,No,No,Yes,No,Yes,Yes,No
Cust706,Month-to-Month,31.632685341339368,883.8608050631456,29,None,Credit card,Female,No,No,No,No,Yes,Yes,No
Cust707,Two-Year,24.78382376038448,986.3766346203286,70,Fiber optic,Mailed check,Female,No,No,No,No,No,Yes,No
Cust708,Month-to-Month,29.486873708598104,1007.6165261627231,8,DSL,Credit card,Male,No,Yes,No,No,No,Yes,No
Cust709,One-Year,85.25168206854364,424.0980531407031,29,DSL,Electronic check,Male,No,No,No,No,Yes,Yes,No
Cust710,One-Year,48.96283708215107,995.8486761717288,51,DSL,Mailed check,Female,Yes,No,No,Yes,No,Yes,Yes
Cust711,One-Year,111.16398571336504,793.0816677807478,33,None,Electronic check,Female,No,Yes,Yes,Yes,Yes,Yes,Yes
Cust712,Month-to-Month,48.71504802685223,852.0631532800684,3,Fiber optic,Bank transfer,Male,No,No,No,Yes,Yes,No,No
Cust713,Month-to-Month,63.69102606394074,1433.0896010406443,60,Fiber optic,Electronic check,Female,No,No,Yes,No,No,Yes,No
Cust714,Month-to-Month,90.84219905135751,623.047931716223,35,DSL,Electronic check,Female,No,Yes,Yes,No,Yes,Yes,Yes
Cust715,Two-Year,100.12185776318246,1243.9615560243933,69,DSL,Mailed check,Female,No,No,No,Yes,No,Yes,Yes
Cust716,Two-Year,101.23007153272795,916.3111209004575,20,Fiber optic,Credit card,Female,No,No,No,Yes,Yes,Yes,Yes
Cust717,Two-Year,84.16732461186285,916.0719494512497,39,Fiber optic,Electronic check,Female,No,No,No,No,No,Yes,No
Cust718,Month-to-Month,80.48125051622925,1237.1115688155135,4,DSL,Mailed check,Male,No,No,No,No,No,Yes,Yes
Cust719,One-Year,71.85053898402366,1102.015388370667,19,Fiber optic,Bank transfer,Female,No,No,No,No,Yes,Yes,No
Cust720,Two-Year,75.56722152333276,1171.1838991658592,45,DSL,Mailed check,Female,No,Yes,No,No,Yes,No,No
Cust721,Month-to-Month,48.97628567342933,1290.4553981598583,43,DSL,Mailed check,Male,No,No,No,No,No,Yes,No
Cust722,Month-to-Month,43.63602233155386,900.6074850450032,13,Fiber optic,Credit card,Male,No,No,Yes,No,No,Yes,Yes
Cust723,One-Year,59.93251085178096,816.3289796476749,13,DSL,Electronic check,Male,No,No,No,No,Yes,Yes,No
Cust724,One-Year,56.59630754950143,674.4548420326605,60,None,Bank transfer,Male,Yes,No,No,Yes,Yes,No,Yes
Cust725,Two-Year,50.9354390134545,752.3768410063135,57,DSL,Mailed check,Female,No,Yes,No,No,Yes,No,No
Cust726,Month-to-Month,73.92774894913431,1884.7283275926175,52,DSL,Electronic check,Female,No,No,Yes,No,Yes,No,Yes
Cust727,One-Year,79.10610417141021,1373.403874221036,53,DSL,Electronic check,Female,No,No,Yes,No,Yes,Yes,No
Cust728,Month-to-Month,61.768137725836944,594.6776901375936,43,Fiber optic,Mailed check,Female,No,Yes,Yes,No,Yes,Yes,No
Cust729,Month-to-Month,89.55060162110524,603.262612976929,42,Fiber optic,Electronic check,Male,No,No,Yes,No,No,Yes,No
Cust730,Month-to-Month,37.1662177173299,1144.5598185155475,26,Fiber optic,Mailed check,Male,No,No,No,Yes,No,No,No
Cust731,Two-Year,56.12681081440564,1164.1794392133902,23,DSL,Mailed check,Female,No,No,Yes,No,No,Yes,No
Cust732,One-Year,45.6635535879439,1164.6651505952093,43,DSL,Mailed check,Female,No,Yes,Yes,Yes,No,No,No
Cust733,One-Year,22.6692676585388,923.5132619338906,28,Fiber optic,Bank transfer,Female,Yes,No,Yes,Yes,No,No,No
Cust734,Month-to-Month,58.34638628314602,962.3637219991299,9,None,Mailed check,Female,No,Yes,Yes,Yes,Yes,No,No
Cust735,Two-Year,57.56504983233433,1098.3638572478071,20,None,Credit card,Male,No,Yes,Yes,No,No,Yes,No
Cust736,Month-to-Month,90.26899486484263,1025.7679018879992,56,DSL,Electronic check,Female,No,No,No,No,No,No,No
Cust737,Two-Year,72.61623369109554,334.2098881757395,39,Fiber optic,Bank transfer,Male,No,Yes,No,No,No,Yes,No
Cust738,Month-to-Month,39.5162635134159,931.0601108274418,51,None,Electronic check,Male,No,Yes,Yes,No,Yes,Yes,No
Cust739,Month-to-Month,97.08185132668376,744.5780697219059,12,DSL,Bank transfer,Male,No,Yes,No,No,No,Yes,Yes
Cust740,Month-to-Month,84.42067391050706,1052.5634256725536,55,None,Credit card,Male,No,Yes,No,No,No,No,Yes
Cust741,Month-to-Month,71.64195406937232,1895.577700781023,11,DSL,Bank transfer,Female,No,Yes,Yes,No,No,Yes,Yes
Cust742,One-Year,55.47031802300336,1110.2444996422914,26,None,Bank transfer,Female,No,No,No,No,Yes,Yes,Yes
Cust743,One-Year,40.81121526553041,905.9410941482806,42,Fiber optic,Bank transfer,Female,No,Yes,No,No,No,Yes,No
Cust744,Month-to-Month,52.55586447857894,1276.5404505931756,27,None,Electronic check,Female,No,Yes,No,No,No,No,No
Cust745,Two-Year,81.77497239408372,1144.8063661627639,11,Fiber optic,Mailed check,Male,No,Yes,No,No,Yes,No,No
Cust746,Month-to-Month,97.69172611869217,1126.0283471355524,38,DSL,Electronic check,Male,No,No,Yes,No,No,No,No
Cust747,One-Year,90.86487056544378,1182.0551779647012,43,None,Mailed check,Male,No,No,No,Yes,Yes,Yes,No
Cust748,Two-Year,50.223011564274515,1616.9630694488624,19,DSL,Electronic check,Female,No,No,No,Yes,No,Yes,No
Cust749,One-Year,37.607651334219774,660.7334694022253,64,DSL,Credit card,Male,No,No,No,No,No,Yes,No
Cust750,Month-to-Month,62.81772493822408,1142.0896230434364,6,Fiber optic,Credit card,Male,No,No,Yes,No,Yes,Yes,No
Cust751,Two-Year,24.63121268874297,722.0856610055384,46,Fiber optic,Bank transfer,Male,No,No,No,Yes,Yes,No,Yes
Cust752,One-Year,66.46335428369562,1166.6537939026746,42,None,Credit card,Male,Yes,Yes,No,No,No,Yes,No
Cust753,Month-to-Month,57.04794827402662,724.3940465541716,65,DSL,Bank transfer,Female,No,No,No,Yes,Yes,Yes,No
Cust754,Month-to-Month,50.67926996263515,874.7899559184747,59,Fiber optic,Mailed check,Male,No,No,Yes,No,Yes,Yes,No
Cust755,One-Year,28.10593865466409,911.473025728628,52,Fiber optic,Credit card,Male,Yes,No,No,No,No,No,No
Cust756,One-Year,70.27200213139433,1292.7450158034126,47,DSL,Mailed check,Female,No,Yes,No,No,Yes,Yes,No
Cust757,One-Year,49.34598320676177,1275.536333182724,7,DSL,Electronic check,Female,No,No,No,Yes,Yes,Yes,No
Cust758,Two-Year,36.60166328579424,626.2847870660846,11,DSL,Mailed check,Female,No,Yes,No,Yes,No,No,Yes
Cust759,One-Year,2.5547557343670135,1016.4802332999546,61,DSL,Electronic check,Male,No,Yes,No,No,Yes,Yes,Yes
Cust760,Month-to-Month,59.44970189898727,787.1260435752482,68,None,Mailed check,Male,Yes,No,No,Yes,Yes,No,No
Cust761,Month-to-Month,95.44503193339489,622.4485267973996,25,Fiber optic,Mailed check,Male,No,No,No,No,No,Yes,No
Cust762,Month-to-Month,93.2251842909574,934.8948848726889,12,Fiber optic,Credit card,Male,Yes,No,No,No,No,No,No
Cust763,One-Year,50.858074868274564,907.455163463254,26,None,Mailed check,Female,No,No,No,Yes,No,Yes,No
Cust764,Month-to-Month,47.955758792764385,1728.0149459036566,12,DSL,Credit card,Male,Yes,Yes,Yes,Yes,No,Yes,No
Cust765,One-Year,69.37548512150047,1129.8879476082088,43,None,Credit card,Male,No,Yes,No,No,No,No,No
Cust766,One-Year,40.03229121623417,586.7147497737288,51,Fiber optic,Bank transfer,Female,No,Yes,No,Yes,Yes,Yes,No
Cust767,Two-Year,66.03583799638932,830.5677987487173,37,None,Bank transfer,Female,No,No,No,Yes,Yes,Yes,Yes
Cust768,Month-to-Month,75.32160556769381,1306.4149886288196,46,DSL,Electronic check,Female,No,Yes,No,No,Yes,Yes,No
Cust769,Two-Year,84.53866447768615,1626.5328318609775,53,None,Mailed check,Male,No,Yes,No,No,Yes,No,No
Cust770,Month-to-Month,57.99691847040094,524.2050063286125,13,DSL,Electronic check,Male,Yes,No,No,No,No,Yes,Yes
Cust771,Two-Year,55.926524996460685,436.02268445828645,54,DSL,Mailed check,Male,No,Yes,Yes,Yes,No,No,Yes
Cust772,Month-to-Month,42.440348264868774,1561.2895526115346,57,Fiber optic,Bank transfer,Male,No,No,No,No,Yes,No,No
Cust773,Month-to-Month,43.4623929192028,1116.8842532112712,4,DSL,Bank transfer,Male,Yes,No,Yes,No,No,No,Yes
Cust774,One-Year,55.470422161969466,739.5121804370901,49,Fiber optic,Mailed check,Female,No,No,Yes,No,Yes,Yes,No
Cust775,Month-to-Month,67.34731013632356,1160.3887258367306,7,Fiber optic,Mailed check,Female,No,No,No,No,Yes,Yes,No
Cust776,Month-to-Month,78.27169252466499,209.2756782949367,11,Fiber optic,Bank transfer,Male,No,No,No,No,No,No,No
Cust777,One-Year,43.9364209863931,1001.0126519791482,54,DSL,Bank transfer,Male,No,Yes,No,No,Yes,Yes,No
Cust778,One-Year,89.85377137919043,1098.3463518529256,45,DSL,Electronic check,Male,No,No,Yes,Yes,Yes,Yes,No
Cust779,One-Year,54.57752797914863,1277.281041861349,23,DSL,Bank transfer,Male,No,No,Yes,No,Yes,Yes,No
Cust780,One-Year,59.57265411303128,695.8312143122387,28,Fiber optic,Mailed check,Male,No,Yes,No,No,Yes,Yes,No
Cust781,One-Year,45.05576641704353,1025.7061484210078,57,DSL,Electronic check,Female,Yes,Yes,No,No,No,Yes,No
Cust782,Month-to-Month,11.515194794541166,722.3726121821238,26,DSL,Mailed check,Female,No,No,Yes,Yes,No,Yes,No
Cust783,Month-to-Month,77.680907927221,1076.6151267022951,25,DSL,Credit card,Female,No,No,No,Yes,Yes,No,No
Cust784,Month-to-Month,74.73687794184866,731.3961032910927,54,DSL,Electronic check,Male,No,No,No,No,Yes,Yes,No
Cust785,Two-Year,54.37344885763573,877.5697482519338,29,Fiber optic,Mailed check,Male,No,No,No,No,No,Yes,No
Cust786,One-Year,61.33981434449744,701.2553815629312,36,None,Bank transfer,Female,Yes,Yes,No,No,No,Yes,No
Cust787,Month-to-Month,70.31878435408198,1195.3408725470972,14,DSL,Credit card,Female,No,No,Yes,Yes,Yes,Yes,Yes
Cust788,Month-to-Month,28.749082862269148,1257.5353349969996,35,Fiber optic,Mailed check,Male,No,No,No,Yes,Yes,Yes,No
Cust789,Two-Year,49.418946453074106,929.6138290127759,30,Fiber optic,Electronic check,Female,Yes,Yes,No,No,No,No,Yes
Cust790,Month-to-Month,75.88529359243654,1011.4713984880085,17,Fiber optic,Mailed check,Female,No,No,Yes,No,No,No,No
Cust791,One-Year,34.914211536615014,565.4225756099368,67,Fiber optic,Credit card,Male,Yes,No,No,No,Yes,Yes,No
Cust792,One-Year,65.87115864333259,910.0970055979639,30,Fiber optic,Electronic check,Female,No,No,No,No,No,Yes,Yes
Cust793,One-Year,32.8683639075319,984.9386148874765,45,Fiber optic,Credit card,Female,No,Yes,No,No,Yes,Yes,No
Cust794,Month-to-Month,69.32859964867053,1786.2379273089925,51,DSL,Mailed check,Female,No,No,Yes,No,Yes,No,No
Cust795,Two-Year,59.28717035405033,666.4098922677509,47,Fiber optic,Bank transfer,Male,No,No,Yes,No,Yes,No,No
Cust796,Two-Year,27.69736368188981,1439.2531716257313,53,Fiber optic,Bank transfer,Female,No,No,Yes,No,No,No,No
Cust797,One-Year,83.29478708914343,1299.0576320397424,64,DSL,Mailed check,Female,No,No,No,No,Yes,Yes,No
Cust798,One-Year,45.308168464039014,1084.190921347041,38,DSL,Mailed check,Female,No,Yes,No,Yes,Yes,No,No
Cust799,Two-Year,43.79495125971238,1527.58614525854,64,None,Mailed check,Male,No,No,Yes,No,Yes,Yes,No
Cust800,One-Year,64.01138394461886,1111.631641782059,7,Fiber optic,Electronic check,Male,No,No,No,Yes,No,Yes,Yes
Cust801,Month-to-Month,82.9727469885743,1116.7477587003787,22,Fiber optic,Credit card,Female,Yes,Yes,No,No,Yes,No,Yes
Cust802,One-Year,39.68356362043206,984.0638040947364,41,None,Credit card,Male,No,No,No,No,Yes,No,No
Cust803,One-Year,61.233596996959434,1367.0706647255884,10,Fiber optic,Credit card,Female,No,No,No,Yes,Yes,Yes,No
Cust804,Month-to-Month,68.57633000661146,1328.9407701432651,57,Fiber optic,Mailed check,Male,Yes,No,No,No,No,Yes,No
Cust805,One-Year,73.86211214526288,812.2968137511363,7,Fiber optic,Credit card,Male,No,Yes,No,Yes,Yes,Yes,No
Cust806,Two-Year,63.528831105544505,604.2258416203698,50,None,Mailed check,Female,No,No,No,No,Yes,Yes,Yes
Cust807,Two-Year,52.65944321833355,939.1058087813029,52,Fiber optic,Electronic check,Female,Yes,No,Yes,No,Yes,Yes,No
Cust808,Month-to-Month,43.44819558702561,759.9884306807061,33,Fiber optic,Bank transfer,Female,No,No,Yes,Yes,No,No,No
Cust809,Month-to-Month,61.722877660927495,980.9426276153935,1,DSL,Mailed check,Male,No,No,Yes,No,Yes,No,No
Cust810,Two-Year,38.557219760287865,1371.2314404052418,53,None,Mailed check,Female,No,No,No,Yes,No,No,No
Cust811,Two-Year,1.5729903301078565,862.809503473963,60,Fiber optic,Bank transfer,Male,No,Yes,Yes,Yes,No,No,No
Cust812,Month-to-Month,68.73119608315335,987.1529856065275,34,DSL,Bank transfer,Male,No,No,Yes,No,No,Yes,No
Cust813,Two-Year,78.07869682172391,1017.4068204425186,4,None,Electronic check,Female,No,No,No,No,Yes,No,No
Cust814,Two-Year,12.741351289163234,1254.5292646615853,17,Fiber optic,Credit card,Male,No,No,Yes,Yes,No,Yes,No
Cust815,One-Year,39.805385905801245,325.9331998046184,4,DSL,Mailed check,Female,Yes,Yes,Yes,No,Yes,Yes,Yes
Cust816,One-Year,72.38308522010395,817.989911570411,43,Fiber optic,Credit card,Male,Yes,No,Yes,No,Yes,Yes,No
Cust817,Month-to-Month,101.14990939423397,1063.3851076838419,4,Fiber optic,Mailed check,Female,No,No,No,No,No,Yes,Yes
Cust818,Month-to-Month,60.415874153508156,1360.0236869280584,1,None,Electronic check,Male,No,No,Yes,Yes,Yes,No,Yes
Cust819,Month-to-Month,45.43994117541731,852.4292657481385,71,DSL,Bank transfer,Male,No,Yes,No,No,Yes,No,No
Cust820,Two-Year,56.34207117790319,437.03418818743773,50,None,Electronic check,Female,Yes,Yes,No,No,Yes,Yes,No
Cust821,Month-to-Month,87.4975283829637,1185.9134337898408,61,Fiber optic,Bank transfer,Male,No,No,No,No,No,No,No
Cust822,Month-to-Month,47.080716417509294,809.3912833523112,35,DSL,Credit card,Female,Yes,Yes,No,No,Yes,Yes,No
Cust823,Month-to-Month,44.016159866994926,643.1000022728916,8,None,Credit card,Male,No,No,No,No,No,No,No
Cust824,One-Year,50.34512955635935,812.6963830860327,24,Fiber optic,Electronic check,Male,Yes,Yes,Yes,Yes,No,Yes,No
Cust825,Two-Year,40.93342783482575,944.6423927032452,36,DSL,Bank transfer,Male,Yes,No,Yes,No,No,Yes,Yes
Cust826,Month-to-Month,62.45340631989591,818.5766006385362,50,Fiber optic,Electronic check,Female,No,No,Yes,No,Yes,Yes,No
Cust827,Month-to-Month,92.49356916939121,338.33018287027926,43,None,Bank transfer,Female,No,No,Yes,No,No,No,No
Cust828,One-Year,66.46158546232058,1269.1198590661397,27,DSL,Bank transfer,Female,No,No,Yes,No,Yes,Yes,No
Cust829,Month-to-Month,54.95292995747425,1382.4625123836167,32,DSL,Credit card,Female,No,No,Yes,No,Yes,No,Yes
Cust830,Month-to-Month,54.163774621689114,1195.4565974018517,18,DSL,Credit card,Female,No,Yes,No,No,Yes,Yes,No
Cust831,Month-to-Month,28.73618382606686,658.694298872555,28,DSL,Bank transfer,Male,No,Yes,No,No,Yes,No,Yes
Cust832,Month-to-Month,77.66219554294318,939.5525398157446,29,Fiber optic,Bank transfer,Male,Yes,No,Yes,Yes,Yes,No,No
Cust833,Month-to-Month,58.44325605974396,998.0436054311626,16,Fiber optic,Bank transfer,Female,No,No,No,No,Yes,Yes,No
Cust834,Month-to-Month,56.390401728187484,1179.6383168685732,47,DSL,Credit card,Male,No,No,Yes,No,Yes,Yes,No
Cust835,Month-to-Month,123.86215135689721,1200.5021466154242,59,DSL,Credit card,Male,No,No,Yes,No,Yes,No,No
Cust836,Two-Year,65.97505816731372,779.7478603664513,31,DSL,Mailed check,Male,Yes,No,No,No,No,No,No
Cust837,Month-to-Month,44.964178998096315,1024.598666924068,4,None,Bank transfer,Male,No,No,Yes,No,No,No,No
Cust838,One-Year,51.47284807588913,1137.1841213845723,37,DSL,Mailed check,Female,No,Yes,Yes,No,No,Yes,No
Cust839,One-Year,82.9689141839351,1436.74669664403,17,None,Bank transfer,Male,No,No,No,No,Yes,Yes,No
Cust840,Month-to-Month,62.26540821075529,1211.3519619474168,39,Fiber optic,Credit card,Female,Yes,No,No,No,Yes,No,Yes
Cust841,One-Year,31.234440433652665,1236.7170062126556,48,DSL,Mailed check,Female,Yes,No,No,No,No,Yes,No
Cust842,Month-to-Month,78.38457869150407,1025.1479883788083,46,None,Mailed check,Male,No,No,Yes,No,Yes,Yes,No
Cust843,Two-Year,46.63711828922012,1423.1377435610511,48,Fiber optic,Electronic check,Female,No,No,No,Yes,No,Yes,No
Cust844,Month-to-Month,97.4659555243509,1122.9288387878491,39,Fiber optic,Bank transfer,Male,No,No,No,Yes,Yes,No,No
Cust845,Month-to-Month,81.60096131429297,741.6736269479288,4,None,Credit card,Male,No,No,No,No,No,No,No
Cust846,Month-to-Month,51.053562086824975,1421.0109910375572,30,DSL,Electronic check,Male,No,Yes,No,Yes,Yes,Yes,No
Cust847,Two-Year,85.62032723470226,1209.3709817617082,30,DSL,Electronic check,Female,No,Yes,No,No,Yes,Yes,No
Cust848,One-Year,61.357110210548065,867.0867936614553,22,Fiber optic,Bank transfer,Female,No,No,Yes,Yes,No,Yes,No
Cust849,One-Year,77.05547350244439,856.152109780227,66,DSL,Electronic check,Female,No,No,No,No,Yes,Yes,No
Cust850,Month-to-Month,69.6946563458895,1088.9726635422285,12,DSL,Bank transfer,Male,Yes,No,No,Yes,Yes,Yes,Yes
Cust851,One-Year,43.07286690018253,1138.9554385802753,36,DSL,Electronic check,Male,Yes,Yes,No,No,Yes,No,No
Cust852,Month-to-Month,47.12900335365076,1059.1876796893619,18,DSL,Bank transfer,Male,No,Yes,No,No,No,Yes,Yes
Cust853,Two-Year,80.59921635162323,1093.3926020328654,53,Fiber optic,Credit card,Female,Yes,No,No,No,Yes,Yes,No
Cust854,Month-to-Month,53.304493357869184,1509.9872123729142,71,DSL,Bank transfer,Male,No,No,No,No,Yes,No,No
Cust855,Month-to-Month,51.927030735160066,1321.4629456704656,1,Fiber optic,Bank transfer,Male,Yes,No,No,No,Yes,Yes,No
Cust856,Month-to-Month,40.89754841301294,1057.1906773795074,58,Fiber optic,Mailed check,Female,No,No,No,No,Yes,Yes,No
Cust857,Month-to-Month,68.47198131186923,1282.393174230245,6,Fiber optic,Credit card,Female,No,Yes,No,Yes,No,Yes,No
Cust858,One-Year,101.25049838486291,690.2428289417381,70,DSL,Credit card,Female,No,No,Yes,No,Yes,Yes,Yes
Cust859,Month-to-Month,38.64934171491454,1119.3781149840427,44,Fiber optic,Credit card,Male,Yes,No,Yes,No,Yes,No,No
Cust860,One-Year,60.48438913345516,1542.7919049199331,24,DSL,Electronic check,Male,No,Yes,No,No,Yes,Yes,No
Cust861,Month-to-Month,88.24441110830858,934.5862313822879,19,Fiber optic,Mailed check,Male,No,No,No,Yes,Yes,Yes,No
Cust862,One-Year,58.4071721750857,745.7098214142745,18,None,Credit card,Female,No,Yes,No,No,Yes,No,No
Cust863,Month-to-Month,69.04743592499467,804.3733334220818,30,Fiber optic,Electronic check,Female,Yes,Yes,No,Yes,Yes,No,No
Cust864,Month-to-Month,38.75212943706241,673.1100887972834,42,Fiber optic,Electronic check,Female,No,Yes,Yes,No,Yes,Yes,No
Cust865,One-Year,68.56614194415297,764.571427561689,33,Fiber optic,Electronic check,Female,No,Yes,Yes,No,No,Yes,No
Cust866,Month-to-Month,56.257114699909025,888.8475704229913,12,DSL,Mailed check,Male,No,No,No,Yes,Yes,No,No
Cust867,Month-to-Month,79.71459991359725,578.3298942464073,27,None,Electronic check,Male,No,No,Yes,No,No,Yes,No
Cust868,Two-Year,83.74772103129501,1004.6855001848809,39,None,Mailed check,Male,Yes,No,Yes,No,Yes,No,No
Cust869,Two-Year,111.79127284037227,1270.683152135994,9,DSL,Bank transfer,Male,No,No,Yes,No,Yes,No,No
Cust870,Month-to-Month,71.59266346427151,727.6731459559239,21,Fiber optic,Electronic check,Male,No,Yes,Yes,Yes,Yes,No,No
Cust871,Month-to-Month,66.51592633164333,1455.7851770925306,29,None,Credit card,Male,No,Yes,No,No,Yes,Yes,Yes
Cust872,One-Year,63.88768603154672,1153.2376265582784,33,None,Electronic check,Male,No,No,Yes,Yes,No,Yes,No
Cust873,Month-to-Month,52.936674143786234,1309.1741756872173,62,Fiber optic,Bank transfer,Male,Yes,No,No,No,No,No,No
Cust874,Month-to-Month,66.76967686923382,802.6496338443588,15,Fiber optic,Bank transfer,Female,No,Yes,Yes,No,No,Yes,Yes
Cust875,Month-to-Month,54.091971797219415,1256.3575681199848,2,DSL,Electronic check,Female,Yes,No,No,No,No,Yes,Yes
Cust876,One-Year,63.36921952539229,672.419829881406,52,None,Bank transfer,Male,No,No,Yes,Yes,Yes,Yes,No
Cust877,One-Year,86.3519507121592,1267.0742502509527,44,DSL,Mailed check,Female,No,No,No,No,Yes,Yes,No
Cust878,Month-to-Month,39.86914869440717,1051.5518019380593,54,Fiber optic,Mailed check,Male,No,No,No,Yes,No,No,No
